"","OBJECTID_12","Join_Count","TARGET_FID","Join_Count_1","TARGET_FID_1","Survey","Age","Age_Bin","Gender","Education","Income","Race","RaisedCity","RaisedStat","Latitude","Longitude","RaisedYear","F1002","F1007","F1009","F1014_1","F1016_1","F1017","F1018","F1018_1","F1019","F1019_1","F1020","F1020_1","F1021","F1021_1","F1022","F1023","F1024","F1024_1","F1025","F1025_1","F1026","F1026_1","F1027","F1027_1","F1029","F1030","F1032","F1033","F1034","F1035","F1038","F1039","F1039_1","F1040","F1041","F1042","F1043","F1045","F1047","F1048","F1049","F1054","F1060","F1060_1","F1061","F1062","F1063","F1064","F1065","F1066","F1067","F1068","F1068_1","F1069","F1070","F1070_1","F1071","F1072","F1072_1","F1073","F1073_1","F1074","F1075","F1076","F1077","F1078","F1079","F1079_1","F1080","F1081","F1082","F1083","F1084","F1085","F1086","F1087","F1088","F1089","F1090","F1091","F1092","F1093","F1094","F1095","F1096","F1097","F1098","F1099","F1100","F1101","F1102","F1103","F1113","F1114","F1115","F1116","F1117","F1118","F1118_1","F1119","F1120","F1121","F1122","F1123","F1124","F1125","F1126","F1127","F1128","F1129","F1130","F1134","F1135","F1136","F1138","F1140","F1141","F1142","F1143","F1144","F1145","F1146","F1147","F1148","F1149","F1150","F1151","F1152","F1153","F1154","F1155","F1156","F1157","F1158","F1159","F1160","F1161","F1162","F1163","F1164","F1165","F1167","F1169","F1170","F1171","F1172","F1173","F1174","F1175","F1176","F1177","F1178","F1179","F1180","F1181","F1182","F1183","F1201","F1202","F1203","F1204","F1205","F1206","F1207","F1208","F1209","F1210","F1211","F1212","F1213","F1214","F1215","F1216","F1217","F1218","F1219","F1220","F1221","F1222","F1223","F1224","F1225","F1226","F1227","F1228","F1229","F1230","F1231","F1232","F1233","F1240","F1241","F1242","F1249","F1250","F1251","F1258","F1259","F1260","F1267","F1268","F1269","F1276","F1277","F1278","F1285","F1286","F1287","F1294","F1295","F1296","F1302","F1303","F1304","F1305","F1306","F1307","F1308","F1309","F1310","F1311","F1312","F1313","1314","1324","1334","1318","1325","1335","1333","1317","1326","1336","1315","1327","1337","1343","1316","1328","1338","1319","1329","1339","1320","1330","1340","1323","1321","1331","1341","1322","1332","1342","1019.1","1079.1","1020.1","1027.1","1060.1","1018.1","1021.1","1025.1","1026.1","1024.1","personid","responseID","NumberJudg","CG_Min","CU_Max","Min_Max_Di","CG_Score","CU_Score","C_Sum_Disc","Controls_D","Completion","Geography_","Discard_","StartDate","EndDate","StatusResp","IPaddress","DurationSe","Finished","RecordedDa","UserLang","Consent","GenderOthe","RaceOther","nLangs","Langs","MoCity","MoState","MoCountry","FaCity","FaState","FaCountry","CuCity","CuState","TimeCu","MoLon","MoLat","FaLon","FaLat","CuLon","CuLat","Id","Input_FID","Row_Labels","Region_Nam","Field5","Field6","Field7","Field8","Field9","Field10","OBJECTID_1","SHAPE_Leng","Dialect_Re","Shape_Le_1","Region","Sub_Region","SubSub_Reg","OBJECTID_2","OBJECTID","NAME","STATE_NAME","STATE_FIPS","CNTY_FIPS","FIPS","POPULATION","POP_SQMI","POP2010","POP10_SQMI","WHITE","BLACK","AMERI_ES","ASIAN","HAWN_PI","HISPANIC","OTHER","MULT_RACE","MALES","FEMALES","AGE_UNDER5","AGE_5_9","AGE_10_14","AGE_15_19","AGE_20_24","AGE_25_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_84","AGE_85_UP","MED_AGE","MED_AGE_M","MED_AGE_F","HOUSEHOLDS","AVE_HH_SZ","HSEHLD_1_M","HSEHLD_1_F","MARHH_CHD","MARHH_NO_C","MHH_CHILD","FHH_CHILD","FAMILIES","AVE_FAM_SZ","HSE_UNITS","VACANT","OWNER_OCC","RENTER_OCC","NO_FARMS12","AVE_SIZE12","CROP_ACR12","AVE_SALE12","SQMI","Shape__Are","Shape__Len","UACE10","GEOID10","NAME10","NAMELSAD10","LSAD10","MTFCC10","UATYP10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
"1009",6010,1,6010,1,6010,13,"32","31-40","Male","associate","25000","hispanic,white","Edwardsville","Illinois","38.8137","-89.95629","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,1,1,2,2,1,1,2,1,1,2,1,1,2,5,1,1,2,1,1,2,1,1,1,1,1,2,5,1,5,1,"R_bkhSRtcdfR1BdYJ Survey 13","R_bkhSRtcdfR1BdYJ",47,"1","1","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 19:05:59","2021-03-22 19:15:43","IP Address","198.200.139.203","584","1","2021-03-22 19:15:44","EN","I agree.","NA","NA","1","english","Chicago","Illinois","Cook","Collinsville","Illinois","Madison","East Alton","Illinois","4","-87.63245","41.88425","-89.98597","38.6698","-90.11105","38.88368",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Edwardsville","Illinois","17","119","17119","269152","363.5","269282","363.6","237641","21235","659","2254","107","7313","2427","4959","131578","137704","16307","17065","17167","18360","19939","34127","34053","41268","32568","19759","13228","5441","38.5","37.1","39.8","108094","2.46","12955","16068","21854","31440","3076","8504","71756","2.98","117106","9012","78459","29635","1079","295","287787","161912","740.52","0.194982440623466","2.06405530963651","77770","77770","St. Louis, MO--IL","St. Louis, MO--IL Urbanized Area","75","G3500","U","S","2391408204","30321357","38.6307051","-90.3409258"
"1010",6011,1,6011,1,6011,13,"37","31-40","Female","some college","50000","white","Griffith","Indiana","41.52449","-87.42766","12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,2,1,2,3,1,2,1,3,1,2,3,1,2,1,1,1,4,2,3,1,1,4,1,1,1,1,1,1,3,5,3,4,4,"R_3G8IfnN1LHGFk3P Survey 13","R_3G8IfnN1LHGFk3P",47,"3","1","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-25 18:25:01","2021-03-25 18:31:44","IP Address","75.167.184.84","403","1","2021-03-25 18:31:47","EN","I agree.","NA","NA","1","english","NA","NA","NA","Hammond","Indiana","Lake","Maricopa","Arizona","11","NA","NA","-87.50893","41.60539","-112.0481","33.05931",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Griffith","Indiana","18","89","18089","495238","982.1","496005","983.6","319412","128263","1628","6142","108","82663","28792","11660","239383","256622","33258","35119","36356","36400","29346","62823","62630","73841","60362","34431","22372","9067","37.4","35.9","38.7","188157","2.6","23344","28268","36888","47161","5747","21056","127647","3.19","208750","20593","130460","57697","384","293","106022","170252","504.26","0.137361638336559","1.61883579264538","16264","16264","Chicago, IL--IN","Chicago, IL--IN Urbanized Area","75","G3500","U","S","6321373393","110404864","41.8271261","-87.8954275"
"1011",6012,1,6012,1,6012,13,"48","41-50","Female","bachelor's","1e+05","white","Leonia","New Jersey","40.86151","-73.98808","29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,3,3,3,1,4,3,1,1,3,3,1,2,3,1,1,3,1,4,3,1,1,5,3,1,4,3,1,1,1,1,1,4,5,3,5,5,"R_29VZb7jBH2JnowV Survey 13","R_29VZb7jBH2JnowV",47,"3","1","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-25 11:29:26","2021-03-25 11:44:21","IP Address","70.185.38.170","895","1","2021-03-25 11:44:22","EN","I agree.","NA","NA","1","english","Ridgewood","New Jersey","Bergen","NA","NA","NA","NA","NA","1","-74.11258","40.98202","NA","NA","NA","NA",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Leonia","New Jersey","34","3","34003","951353","3966.4","905116","3773.7","650703","52473","2061","131329","229","145281","45611","22710","435962","469154","50281","56309","60038","57558","47472","104847","129334","147648","114526","67860","46964","22279","41.1","39.7","42.5","335730","2.66","32649","50096","90259","98207","5485","18318","238555","3.2","352388","16658","221966","113764","74","14","323","0","239.85","0.0686655974802571","1.26841697294834","63217","63217","New York--Newark, NY--NJ--CT","New York--Newark, NY--NJ--CT Urbanized Area","75","G3500","U","S","8935006521","534042900","40.7183569","-73.9702209"
"1012",6013,1,6013,1,6013,13,"61","61-70","Female","bachelor's","75000","white","Kearney","Nebraska","40.70047","-99.08347","50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,5,1,2,2,4,4,2,5,5,4,3,4,2,1,3,4,5,4,4,3,4,3,3,2,4,2,2,2,1,3,4,5,5,5,5,"R_3iyV8TaOMb6pbe0 Survey 13","R_3iyV8TaOMb6pbe0",47,"4","3","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-24 08:37:44","2021-03-24 08:47:02","IP Address","68.116.228.148","557","1","2021-03-24 08:47:03","EN","I agree.","NA","NA","1","english","Kearney","Nebraska","Buffalo","Salt Lake City","Utah","Salt Lake","Kearney","Nebraska","50","-99.08347","40.70047","-111.88822","40.76031","-99.08347","40.70047",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Kearney","Nebraska","31","19","31019","50696","52","46102","47.3","42746","383","129","596","13","3432","1612","623","22838","23264","3334","3080","2815","3843","5283","6340","5043","5832","4954","2755","1882","941","32.1","30.8","33.5","18037","2.43","2222","2855","3978","5039","447","1115","11249","3","19064","1027","11425","6612","953","554","324488","349120","975.29","0.266382228959671","2.12255115609805","44182","44182","Kearney, NE","Kearney, NE Urban Cluster","76","G3500","C","S","34567797","192273","40.7080578","-99.0714344"
"1013",6014,1,6014,1,6014,13,"67","61-70","Male","some college","1","white","Belfast","Maine","44.42587","-69.00797","40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,4,2,3,2,3,3,3,3,2,3,2,3,3,2,2,4,2,3,3,2,2,2,3,2,3,3,3,2,2,2,2,3,4,4,4,4,"R_1mJnRZ5EKmNjLDf Survey 13","R_1mJnRZ5EKmNjLDf",47,"3","3","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 12:31:47","2021-03-22 12:43:00","IP Address","71.254.9.129","673","1","2021-03-22 12:43:01","EN","I agree.","NA","NA","2","english, french","NA","NA","NA","NA","NA","NA","Belfast","Maine","40","NA","NA","NA","NA","-69.00797","44.42587",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Belfast","Maine","23","27","23027","40805","54","38786","51.4","37673","137","170","153","14","349","77","562","19003","19783","2072","2185","2344","2495","1973","4035","4769","6228","6405","3591","1920","769","44","42.7","45.3","16431","2.33","1986","2568","2862","5361","505","1067","10627","2.81","21566","5135","12900","3531","517","109","21545","44399","755.25","0.21551875468924","2.50164352341843","6355","6355","Belfast, ME","Belfast, ME Urban Cluster","76","G3500","C","S","6847274","417657","44.4236285","-69.0055941"
"1014",6015,1,6015,1,6015,13,"25","18-30","Male","associate","1e+05","white","Corona","New York","40.74637","-73.85484","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,2,4,5,5,2,5,3,5,2,3,4,5,3,3,5,1,2,4,4,1,5,4,2,3,5,3,1,4,5,5,3,5,5,3,4,2,3,"R_1rGIAtGpJ7HX4DP Survey 13","R_1rGIAtGpJ7HX4DP",47,"2","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-31 11:39:06","2021-03-31 11:45:55","IP Address","98.116.67.94","409","1","2021-03-31 11:45:56","EN","I agree.","NA","NA","1","english","Cebu City","NA","Cebu","Oakland","California","Alameda","Corona","New York","25","123.89237","10.31121","-122.27307","37.80508","-73.85484","40.74637",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Corona","New York","36","81","36081","2371159","21704","2230722","20418.5","886053","426683","15364","511787","1530","613750","288392","100913","1079803","1150919","132464","123766","123406","139096","160875","362130","326279","322884","253676","150624","93347","42175","37.2","35.7","38.8","780117","2.82","83415","116046","168703","179452","21438","66765","526875","3.4","835127","55010","335454","444663","4","0","0","23607","109.25","0.0290644488296119","1.08075955873272","63217","63217","New York--Newark, NY--NJ--CT","New York--Newark, NY--NJ--CT Urbanized Area","75","G3500","U","S","8935006521","534042900","40.7183569","-73.9702209"
"1015",6016,1,6016,1,6016,13,"44","41-50","Male","bachelor's","12500","asian","La Verne","California","34.113","-117.76528","15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,4,4,2,4,4,2,4,4,4,2,4,4,2,4,4,2,4,4,2,2,4,4,2,4,4,2,2,4,4,2,4,4,4,4,4,"R_1GvOF8CG3wt8LbG Survey 13","R_1GvOF8CG3wt8LbG",47,"4","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-23 11:28:09","2021-03-23 11:37:18","IP Address","70.114.73.101","548","1","2021-03-23 11:37:21","EN","I agree.","NA","NA","1","english","NA","NA","NA","Thiruvalla","NA","NA","Mesquite","Texas","10","NA","NA","76.66796","9.36243","-96.60213","32.78343",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","La Verne","California","06","037","06037","10288937","2517.4","9818605","2402.3","4936599","856874","72828","1346865","26094","4687889","2140632","438713","4839654","4978951","645793","633690","678845","753630","752788","1475731","1430326","1368947","1013156","568470","345603","151626","34.8","33.6","35.9","3241204","2.98","360530","424398","790374","690291","115984","296976","2194080","3.58","3445076","203872","1544749","1696455","1035","56","29624","149380","4087.19","1.04294455146779","6.28500335931696","51445","51445","Los Angeles--Long Beach--Anaheim, CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area","75","G3500","U","S","4501807190","56095950","+33.9826675","-118.1043319"
"1016",6017,1,6017,1,6017,13,"57","51-60","Female","high school diploma","25000","white","La Verne","California","34.113","-117.76528","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,4,3,2,4,3,2,3,4,2,2,4,3,1,4,1,3,3,4,1,4,2,1,4,4,2,2,2,2,2,4,5,3,5,5,"R_1mVGk7YA897U0zo Survey 13","R_1mVGk7YA897U0zo",47,"3","2","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:30:42","2021-03-22 10:40:26","IP Address","104.35.170.65","584","1","2021-03-22 10:40:27","EN","I agree.","NA","NA","1","english","NA","NA","NA","Whittier","California","Los Angeles","Monrovia","California","4","NA","NA","-118.03386","33.97542","-117.99878","34.14783",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","La Verne","California","06","037","06037","10288937","2517.4","9818605","2402.3","4936599","856874","72828","1346865","26094","4687889","2140632","438713","4839654","4978951","645793","633690","678845","753630","752788","1475731","1430326","1368947","1013156","568470","345603","151626","34.8","33.6","35.9","3241204","2.98","360530","424398","790374","690291","115984","296976","2194080","3.58","3445076","203872","1544749","1696455","1035","56","29624","149380","4087.19","1.04294455146779","6.28500335931696","51445","51445","Los Angeles--Long Beach--Anaheim, CA","Los Angeles--Long Beach--Anaheim, CA Urbanized Area","75","G3500","U","S","4501807190","56095950","+33.9826675","-118.1043319"
"1017",6018,1,6018,1,6018,13,"50","41-50","Male","bachelor's","87500","white","Latham","New York","42.74412","-73.76182","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,3,4,2,3,2,4,5,4,4,4,3,5,4,2,3,5,3,2,3,4,3,3,4,2,4,4,2,4,2,2,2,5,5,2,5,5,"R_2wGH8tPrWdpYIGK Survey 13","R_2wGH8tPrWdpYIGK",47,"2","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-31 11:40:14","2021-03-31 11:47:45","IP Address","70.170.30.248","450","1","2021-03-31 11:47:45","EN","I agree.","NA","NA","1","english","Latham","New York","Albany","Latham","New York","Albany","Las Vegas","Nevada","30","-73.76182","42.74412","-73.76182","42.74412","-115.14001","36.17193",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Latham","New York","36","001","36001","317479","595.5","304204","570.6","237873","38609","654","14579","98","14917","4744","7647","147076","157128","15286","16131","17639","23752","28017","39522","37218","45425","38900","20644","14570","7100","38.4","36.7","40","126251","2.27","18848","23879","20699","29943","2826","9834","71364","2.95","137739","11488","72577","53674","440","135","34535","107565","533.16","0.150906876847893","1.69972309270082","00970","00970","Albany--Schenectady, NY","Albany--Schenectady, NY Urbanized Area","75","G3500","U","S","765903627","16201562","+42.7429654","-073.7993237"
"1018",6019,1,6019,1,6019,13,"54","51-60","Male","bachelor's","37500","white","Latham","New York","42.74412","-73.76182","54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,4,4,4,2,4,4,5,3,5,5,2,3,4,2,4,3,4,3,4,2,4,2,4,5,4,4,4,2,4,3,2,4,4,5,4,2,"R_3IcU92wAqQJR9vL Survey 13","R_3IcU92wAqQJR9vL",47,"2","4","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 14:50:36","2020-11-10 15:00:05","IP Address","66.24.211.26","568","1","2020-11-10 15:00:06","EN","I agree.","NA","NA","1","english","NA","NA","NA","Latham","New York","Albany","Latham","New York","54","NA","NA","-73.76182","42.74412","-73.76182","42.74412",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Latham","New York","36","001","36001","317479","595.5","304204","570.6","237873","38609","654","14579","98","14917","4744","7647","147076","157128","15286","16131","17639","23752","28017","39522","37218","45425","38900","20644","14570","7100","38.4","36.7","40","126251","2.27","18848","23879","20699","29943","2826","9834","71364","2.95","137739","11488","72577","53674","440","135","34535","107565","533.16","0.150906876847893","1.69972309270082","00970","00970","Albany--Schenectady, NY","Albany--Schenectady, NY Urbanized Area","75","G3500","U","S","765903627","16201562","+42.7429654","-073.7993237"
